pkt,sample_idx,rssi,ant_array,channel,i,q,slot_duration,sample_rate,filtering
0,0,-56,6,16,5,185,2,1,0
0,1,-56,6,16,-181,20,2,1,0
0,2,-56,6,16,-18,-175,2,1,0
0,3,-56,6,16,174,-48,2,1,0
0,4,-56,6,16,48,177,2,1,0
0,5,-56,6,16,-172,62,2,1,0
0,6,-56,6,16,-78,-165,2,1,0
0,7,-56,6,16,163,-88,2,1,0
0,8,-56,6,16,125,-143,2,1,0
0,9,-56,6,16,-106,-31,2,1,0
0,10,-56,6,16,53,74,2,1,0
0,11,-56,6,16,27,-186,2,1,0
0,12,-56,6,16,-95,48,2,1,0
0,13,-56,6,16,92,20,2,1,0
0,14,-56,6,16,-136,-131,2,1,0
0,15,-56,6,16,-30,100,2,1,0
0,16,-56,6,16,73,-56,2,1,0
0,17,-56,6,16,-187,-8,2,1,0
0,18,-56,6,16,55,97,2,1,0
0,19,-56,6,16,12,-92,2,1,0
0,20,-56,6,16,-144,127,2,1,0
0,21,-56,6,16,104,37,2,1,0
0,22,-56,6,16,-53,-76,2,1,0
0,23,-56,6,16,-9,182,2,1,0
0,24,-56,6,16,99,-49,2,1,0
0,25,-56,6,16,-92,-17,2,1,0
0,26,-56,6,16,118,144,2,1,0
0,27,-56,6,16,35,-105,2,1,0
0,28,-56,6,16,-75,41,2,1,0
0,29,-56,6,16,187,30,2,1,0
0,30,-56,6,16,-48,-95,2,1,0
0,31,-56,6,16,-19,86,2,1,0
0,32,-56,6,16,147,-108,2,1,0
0,33,-56,6,16,-102,-33,2,1,0
0,34,-56,6,16,50,79,2,1,0
0,35,-56,6,16,22,-187,2,1,0
0,36,-56,6,16,-98,50,2,1,0
0,37,-56,6,16,94,20,2,1,0
0,38,-56,6,16,-106,-151,2,1,0
0,39,-56,6,16,-37,103,2,1,0
0,40,-56,6,16,81,-50,2,1,0
0,41,-56,6,16,-188,-23,2,1,0
0,42,-56,6,16,41,92,2,1,0
0,43,-56,6,16,22,-91,2,1,0
0,44,-56,6,16,-143,109,2,1,0
1,0,-55,6,0,168,-112,2,1,0
1,1,-55,6,0,111,150,2,1,0
1,2,-55,6,0,-144,124,2,1,0
1,3,-55,6,0,-142,-118,2,1,0
1,4,-55,6,0,122,-144,2,1,0
1,5,-55,6,0,159,107,2,1,0
1,6,-55,6,0,-99,173,2,1,0
1,7,-55,6,0,-167,-86,2,1,0
1,8,-55,6,0,-200,-34,2,1,0
1,9,-55,6,0,28,107,2,1,0
1,10,-55,6,0,42,-88,2,1,0
1,11,-55,6,0,-170,104,2,1,0
1,12,-55,6,0,87,58,2,1,0
1,13,-55,6,0,-39,-85,2,1,0
1,14,-55,6,0,-37,189,2,1,0
1,15,-55,6,0,104,-18,2,1,0
1,16,-55,6,0,-88,-37,2,1,0
1,17,-55,6,0,99,171,2,1,0
1,18,-55,6,0,54,-98,2,1,0
1,19,-55,6,0,-86,29,2,1,0
1,20,-55,6,0,190,40,2,1,0
1,21,-55,6,0,-27,-111,2,1,0
1,22,-55,6,0,-41,86,2,1,0
1,23,-55,6,0,161,-110,2,1,0
1,24,-55,6,0,-100,-58,2,1,0
1,25,-55,6,0,36,85,2,1,0
1,26,-55,6,0,45,-188,2,1,0
1,27,-55,6,0,-108,20,2,1,0
1,28,-55,6,0,82,43,2,1,0
1,29,-55,6,0,-89,-172,2,1,0
1,30,-55,6,0,-56,97,2,1,0
1,31,-55,6,0,83,-27,2,1,0
1,32,-55,6,0,-192,-42,2,1,0
1,33,-55,6,0,30,109,2,1,0
1,34,-55,6,0,46,-84,2,1,0
1,35,-55,6,0,-169,94,2,1,0
1,36,-55,6,0,95,50,2,1,0
1,37,-55,6,0,-35,-87,2,1,0
1,38,-55,6,0,-64,185,2,1,0
1,39,-55,6,0,114,-25,2,1,0
1,40,-55,6,0,-81,-41,2,1,0
1,41,-55,6,0,85,172,2,1,0
1,42,-55,6,0,54,-98,2,1,0
1,43,-55,6,0,-99,21,2,1,0
1,44,-55,6,0,185,46,2,1,0
2,0,-55,6,21,183,-54,2,1,0
2,1,-55,6,21,66,177,2,1,0
2,2,-55,6,21,-175,70,2,1,0
2,3,-55,6,21,-95,-166,2,1,0
2,4,-55,6,21,157,-97,2,1,0
2,5,-55,6,21,114,150,2,1,0
2,6,-55,6,21,-146,123,2,1,0
2,7,-55,6,21,-119,-141,2,1,0
2,8,-55,6,21,-167,-102,2,1,0
2,9,-55,6,21,9,103,2,1,0
2,10,-55,6,21,51,-71,2,1,0
2,11,-55,6,21,-175,70,2,1,0
2,12,-55,6,21,83,55,2,1,0
2,13,-55,6,21,-40,-73,2,1,0
2,14,-55,6,21,-44,182,2,1,0
2,15,-55,6,21,101,-23,2,1,0
2,16,-55,6,21,-76,-29,2,1,0
2,17,-55,6,21,102,166,2,1,0
2,18,-55,6,21,44,-92,2,1,0
2,19,-55,6,21,-72,44,2,1,0
2,20,-55,6,21,189,11,2,1,0
2,21,-55,6,21,-52,-88,2,1,0
2,22,-55,6,21,-2,87,2,1,0
2,23,-55,6,21,131,-134,2,1,0
2,24,-55,6,21,-100,-26,2,1,0
2,25,-55,6,21,57,61,2,1,0
2,26,-55,6,21,-18,-186,2,1,0
2,27,-55,6,21,-75,73,2,1,0
2,28,-55,6,21,87,-5,2,1,0
2,29,-55,6,21,-161,-102,2,1,0
2,30,-55,6,21,-2,97,2,1,0
2,31,-55,6,21,49,-75,2,1,0
2,32,-55,6,21,-184,64,2,1,0
2,33,-55,6,21,78,61,2,1,0
2,34,-55,6,21,-25,-83,2,1,0
2,35,-55,6,21,-63,180,2,1,0
2,36,-55,6,21,98,-18,2,1,0
2,37,-55,6,21,-84,-24,2,1,0
2,38,-55,6,21,89,164,2,1,0
2,39,-55,6,21,39,-90,2,1,0
2,40,-55,6,21,-72,44,2,1,0
2,41,-55,6,21,188,40,2,1,0
2,42,-55,6,21,-51,-89,2,1,0
2,43,-55,6,21,-14,90,2,1,0
2,44,-55,6,21,132,-143,2,1,0
3,0,-56,6,12,38,-183,2,1,0
3,1,-56,6,12,180,16,2,1,0
3,2,-56,6,12,-3,178,2,1,0
3,3,-56,6,12,-182,-6,2,1,0
3,4,-56,6,12,8,-180,2,1,0
3,5,-56,6,12,183,-14,2,1,0
3,6,-56,6,12,30,180,2,1,0
3,7,-56,6,12,-178,39,2,1,0
3,8,-56,6,12,-169,73,2,1,0
3,9,-56,6,12,79,63,2,1,0
3,10,-56,6,12,-23,-83,2,1,0
3,11,-56,6,12,-81,166,2,1,0
3,12,-56,6,12,101,-16,2,1,0
3,13,-56,6,12,-79,-42,2,1,0
3,14,-56,6,12,95,163,2,1,0
3,15,-56,6,12,61,-83,2,1,0
3,16,-56,6,12,-86,22,2,1,0
3,17,-56,6,12,169,88,2,1,0
3,18,-56,6,12,-17,-101,2,1,0
3,19,-56,6,12,-35,85,2,1,0
3,20,-56,6,12,174,-75,2,1,0
3,21,-56,6,12,-80,-55,2,1,0
3,22,-56,6,12,31,85,2,1,0
3,23,-56,6,12,75,-169,2,1,0
3,24,-56,6,12,-103,15,2,1,0
3,25,-56,6,12,77,44,2,1,0
3,26,-56,6,12,-69,-170,2,1,0
3,27,-56,6,12,-66,76,2,1,0
3,28,-56,6,12,88,-18,2,1,0
3,29,-56,6,12,-167,-72,2,1,0
3,30,-56,6,12,7,100,2,1,0
3,31,-56,6,12,44,-76,2,1,0
3,32,-56,6,12,-177,62,2,1,0
3,33,-56,6,12,76,63,2,1,0
3,34,-56,6,12,-30,-87,2,1,0
3,35,-56,6,12,-80,167,2,1,0
3,36,-56,6,12,100,-22,2,1,0
3,37,-56,6,12,-76,-48,2,1,0
3,38,-56,6,12,51,181,2,1,0
3,39,-56,6,12,64,-77,2,1,0
3,40,-56,6,12,-90,15,2,1,0
3,41,-56,6,12,158,94,2,1,0
3,42,-56,6,12,-8,-98,2,1,0
3,43,-56,6,12,-47,79,2,1,0
3,44,-56,6,12,178,-47,2,1,0
4,0,-55,6,33,-180,79,2,1,0
4,1,-55,6,33,-88,-182,2,1,0
4,2,-55,6,33,172,-109,2,1,0
4,3,-55,6,33,108,167,2,1,0
4,4,-55,6,33,-164,106,2,1,0
4,5,-55,6,33,-134,-150,2,1,0
4,6,-55,6,33,140,-146,2,1,0
4,7,-55,6,33,159,121,2,1,0
4,8,-55,6,33,183,62,2,1,0
4,9,-55,6,33,-9,-106,2,1,0
4,10,-55,6,33,-47,73,2,1,0
4,11,-55,6,33,181,-76,2,1,0
4,12,-55,6,33,-93,-62,2,1,0
4,13,-55,6,33,34,76,2,1,0
4,14,-55,6,33,17,-196,2,1,0
4,15,-55,6,33,-110,29,2,1,0
4,16,-55,6,33,84,25,2,1,0
4,17,-55,6,33,-113,-164,2,1,0
4,18,-55,6,33,-48,105,2,1,0
4,19,-55,6,33,76,-34,2,1,0
4,20,-55,6,33,-195,-8,2,1,0
4,21,-55,6,33,52,97,2,1,0
4,22,-55,6,33,14,-85,2,1,0
4,23,-55,6,33,-120,156,2,1,0
4,24,-55,6,33,115,24,2,1,0
4,25,-55,6,33,-67,-53,2,1,0
4,26,-55,6,33,42,190,2,1,0
4,27,-55,6,33,83,-76,2,1,0
4,28,-55,6,33,-82,4,2,1,0
4,29,-55,6,33,171,90,2,1,0
4,30,-55,6,33,-1,-108,2,1,0
4,31,-55,6,33,-47,66,2,1,0
4,32,-55,6,33,177,-79,2,1,0
4,33,-55,6,33,-88,-75,2,1,0
4,34,-55,6,33,20,84,2,1,0
4,35,-55,6,33,54,-186,2,1,0
4,36,-55,6,33,-110,31,2,1,0
4,37,-55,6,33,81,31,2,1,0
4,38,-55,6,33,-115,-157,2,1,0
4,39,-55,6,33,-57,98,2,1,0
4,40,-55,6,33,76,-43,2,1,0
4,41,-55,6,33,-197,-20,2,1,0
4,42,-55,6,33,45,102,2,1,0
4,43,-55,6,33,24,-78,2,1,0
4,44,-55,6,33,-141,141,2,1,0
5,0,-56,6,17,177,67,2,1,0
5,1,-56,6,17,-47,187,2,1,0
5,2,-56,6,17,-187,-46,2,1,0
5,3,-56,6,17,35,-185,2,1,0
5,4,-56,6,17,184,20,2,1,0
5,5,-56,6,17,-5,190,2,1,0
5,6,-56,6,17,-188,28,2,1,0
5,7,-56,6,17,-46,-185,2,1,0
5,8,-56,6,17,-88,-170,2,1,0
5,9,-56,6,17,-53,81,2,1,0
5,10,-56,6,17,71,-39,2,1,0
5,11,-56,6,17,-182,-44,2,1,0
5,12,-56,6,17,25,92,2,1,0
5,13,-56,6,17,19,-81,2,1,0
5,14,-56,6,17,-148,116,2,1,0
5,15,-56,6,17,89,36,2,1,0
5,16,-56,6,17,-62,-52,2,1,0
5,17,-56,6,17,-11,192,2,1,0
5,18,-56,6,17,85,-57,2,1,0
5,19,-56,6,17,-81,4,2,1,0
5,20,-56,6,17,144,118,2,1,0
5,21,-56,6,17,10,-99,2,1,0
5,22,-56,6,17,-50,67,2,1,0
5,23,-56,6,17,183,-37,2,1,0
5,24,-56,6,17,-72,-74,2,1,0
5,25,-56,6,17,10,82,2,1,0
5,26,-56,6,17,79,-167,2,1,0
5,27,-56,6,17,-103,16,2,1,0
5,28,-56,6,17,72,41,2,1,0
5,29,-56,6,17,-67,-177,2,1,0
5,30,-56,6,17,-64,75,2,1,0
5,31,-56,6,17,83,-32,2,1,0
5,32,-56,6,17,-175,-60,2,1,0
5,33,-56,6,17,20,96,2,1,0
5,34,-56,6,17,30,-81,2,1,0
5,35,-56,6,17,-156,99,2,1,0
5,36,-56,6,17,95,36,2,1,0
5,37,-56,6,17,-52,-65,2,1,0
5,38,-56,6,17,-37,182,2,1,0
5,39,-56,6,17,91,-39,2,1,0
5,40,-56,6,17,-83,-2,2,1,0
5,41,-56,6,17,130,136,2,1,0
5,42,-56,6,17,12,-103,2,1,0
5,43,-56,6,17,-50,66,2,1,0
5,44,-56,6,17,191,-28,2,1,0
6,0,-56,6,1,-176,95,2,1,0
6,1,-56,6,1,-110,-162,2,1,0
6,2,-56,6,1,154,-120,2,1,0
6,3,-56,6,1,128,154,2,1,0
6,4,-56,6,1,-139,129,2,1,0
6,5,-56,6,1,-144,-126,2,1,0
6,6,-56,6,1,121,-158,2,1,0
6,7,-56,6,1,166,110,2,1,0
6,8,-56,6,1,183,57,2,1,0
6,9,-56,6,1,-27,-109,2,1,0
6,10,-56,6,1,-33,77,2,1,0
6,11,-56,6,1,167,-97,2,1,0
6,12,-56,6,1,-96,-48,2,1,0
6,13,-56,6,1,38,73,2,1,0
6,14,-56,6,1,16,-197,2,1,0
6,15,-56,6,1,-102,43,2,1,0
6,16,-56,6,1,82,14,2,1,0
6,17,-56,6,1,-123,-151,2,1,0
6,18,-56,6,1,-29,110,2,1,0
6,19,-56,6,1,65,-53,2,1,0
6,20,-56,6,1,-191,40,2,1,0
6,21,-56,6,1,72,81,2,1,0
6,22,-56,6,1,2,-82,2,1,0
6,23,-56,6,1,-109,151,2,1,0
6,24,-56,6,1,110,8,2,1,0
6,25,-56,6,1,-57,-52,2,1,0
6,26,-56,6,1,54,188,2,1,0
6,27,-56,6,1,77,-83,2,1,0
6,28,-56,6,1,-81,9,2,1,0
6,29,-56,6,1,178,72,2,1,0
6,30,-56,6,1,-20,-114,2,1,0
6,31,-56,6,1,-42,67,2,1,0
6,32,-56,6,1,173,-88,2,1,0
6,33,-56,6,1,-97,-53,2,1,0
6,34,-56,6,1,33,77,2,1,0
6,35,-56,6,1,42,-187,2,1,0
6,36,-56,6,1,-100,38,2,1,0
6,37,-56,6,1,77,16,2,1,0
6,38,-56,6,1,-124,-148,2,1,0
6,39,-56,6,1,-33,101,2,1,0
6,40,-56,6,1,60,-52,2,1,0
6,41,-56,6,1,-197,4,2,1,0
6,42,-56,6,1,67,86,2,1,0
6,43,-56,6,1,0,-89,2,1,0
6,44,-56,6,1,-130,150,2,1,0
7,0,-56,6,22,142,114,2,1,0
7,1,-56,6,22,-103,146,2,1,0
7,2,-56,6,22,-152,-99,2,1,0
7,3,-56,6,22,76,-160,2,1,0
7,4,-56,6,22,160,71,2,1,0
7,5,-56,6,22,-52,170,2,1,0
7,6,-56,6,22,-172,-40,2,1,0
7,7,-56,6,22,33,-177,2,1,0
7,8,-56,6,22,4,-183,2,1,0
7,9,-56,6,22,-81,54,2,1,0
7,10,-56,6,22,82,1,2,1,0
7,11,-56,6,22,-113,-135,2,1,0
7,12,-56,6,22,-38,100,2,1,0
7,13,-56,6,22,60,-55,2,1,0
7,14,-56,6,22,-177,-10,2,1,0
7,15,-56,6,22,47,86,2,1,0
7,16,-56,6,22,15,-83,2,1,0
7,17,-56,6,22,-130,120,2,1,0
7,18,-56,6,22,96,22,2,1,0
7,19,-56,6,22,-46,-73,2,1,0
7,20,-56,6,22,-11,179,2,1,0
7,21,-56,6,22,83,-53,2,1,0
7,22,-56,6,22,-82,-3,2,1,0
7,23,-56,6,22,110,132,2,1,0
7,24,-56,6,22,32,-102,2,1,0
7,25,-56,6,22,-64,48,2,1,0
7,26,-56,6,22,174,8,2,1,0
7,27,-56,6,22,-47,-95,2,1,0
7,28,-56,6,22,-6,86,2,1,0
7,29,-56,6,22,127,-115,2,1,0
7,30,-56,6,22,-100,-24,2,1,0
7,31,-56,6,22,52,69,2,1,0
7,32,-56,6,22,17,-176,2,1,0
7,33,-56,6,22,-91,47,2,1,0
7,34,-56,6,22,84,9,2,1,0
7,35,-56,6,22,-103,-141,2,1,0
7,36,-56,6,22,-22,103,2,1,0
7,37,-56,6,22,68,-51,2,1,0
7,38,-56,6,22,-174,-16,2,1,0
7,39,-56,6,22,42,86,2,1,0
7,40,-56,6,22,12,-83,2,1,0
7,41,-56,6,22,-149,91,2,1,0
7,42,-56,6,22,95,22,2,1,0
7,43,-56,6,22,-48,-69,2,1,0
7,44,-56,6,22,-24,168,2,1,0
8,0,-56,6,6,-179,-51,2,1,0
8,1,-56,6,6,40,-177,2,1,0
8,2,-56,6,6,178,38,2,1,0
8,3,-56,6,6,-36,182,2,1,0
8,4,-56,6,6,-185,-30,2,1,0
8,5,-56,6,6,12,-182,2,1,0
8,6,-56,6,6,183,-10,2,1,0
8,7,-56,6,6,3,179,2,1,0
8,8,-56,6,6,67,174,2,1,0
8,9,-56,6,6,64,-90,2,1,0
8,10,-56,6,6,-87,15,2,1,0
8,11,-56,6,6,164,94,2,1,0
8,12,-56,6,6,-16,-111,2,1,0
8,13,-56,6,6,-46,79,2,1,0
8,14,-56,6,6,169,-74,2,1,0
8,15,-56,6,6,-89,-63,2,1,0
8,16,-56,6,6,17,86,2,1,0
8,17,-56,6,6,89,-165,2,1,0
8,18,-56,6,6,-111,17,2,1,0
8,19,-56,6,6,72,52,2,1,0
8,20,-56,6,6,-67,-177,2,1,0
8,21,-56,6,6,-74,85,2,1,0
8,22,-56,6,6,88,-15,2,1,0
8,23,-56,6,6,-170,-80,2,1,0
8,24,-56,6,6,9,115,2,1,0
8,25,-56,6,6,51,-72,2,1,0
8,26,-56,6,6,-173,67,2,1,0
8,27,-56,6,6,88,65,2,1,0
8,28,-56,6,6,-17,-88,2,1,0
8,29,-56,6,6,-74,175,2,1,0
8,30,-56,6,6,110,-16,2,1,0
8,31,-56,6,6,-76,-50,2,1,0
8,32,-56,6,6,59,180,2,1,0
8,33,-56,6,6,73,-83,2,1,0
8,34,-56,6,6,-90,14,2,1,0
8,35,-56,6,6,161,95,2,1,0
8,36,-56,6,6,-6,-115,2,1,0
8,37,-56,6,6,-55,73,2,1,0
8,38,-56,6,6,182,-40,2,1,0
8,39,-56,6,6,-88,-68,2,1,0
8,40,-56,6,6,13,87,2,1,0
8,41,-56,6,6,89,-163,2,1,0
8,42,-56,6,6,-108,12,2,1,0
8,43,-56,6,6,64,55,2,1,0
8,44,-56,6,6,-54,-176,2,1,0
9,0,-56,6,27,180,-15,2,1,0
9,1,-56,6,27,37,182,2,1,0
9,2,-56,6,27,-188,51,2,1,0
9,3,-56,6,27,-56,-172,2,1,0
9,4,-56,6,27,171,-58,2,1,0
9,5,-56,6,27,50,169,2,1,0
9,6,-56,6,27,-175,75,2,1,0
9,7,-56,6,27,-94,-158,2,1,0
9,8,-56,6,27,-124,-128,2,1,0
9,9,-56,6,27,-12,98,2,1,0
9,10,-56,6,27,49,-63,2,1,0
9,11,-56,6,27,-183,14,2,1,0
9,12,-56,6,27,69,67,2,1,0
9,13,-56,6,27,-7,-79,2,1,0
9,14,-56,6,27,-98,150,2,1,0
9,15,-56,6,27,95,-12,2,1,0
9,16,-56,6,27,-68,-38,2,1,0
9,17,-56,6,27,56,182,2,1,0
9,18,-56,6,27,58,-84,2,1,0
9,19,-56,6,27,-77,28,2,1,0
9,20,-56,6,27,183,69,2,1,0
9,21,-56,6,27,-36,-98,2,1,0
9,22,-56,6,27,-21,78,2,1,0
9,23,-56,6,27,155,-87,2,1,0
9,24,-56,6,27,-98,-28,2,1,0
9,25,-56,6,27,51,63,2,1,0
9,26,-56,6,27,35,-186,2,1,0
9,27,-56,6,27,-90,46,2,1,0
9,28,-56,6,27,84,10,2,1,0
9,29,-56,6,27,-128,-132,2,1,0
9,30,-56,6,27,-22,102,2,1,0
9,31,-56,6,27,56,-63,2,1,0
9,32,-56,6,27,-184,0,2,1,0
9,33,-56,6,27,70,80,2,1,0
9,34,-56,6,27,-1,-88,2,1,0
9,35,-56,6,27,-115,144,2,1,0
9,36,-56,6,27,99,-5,2,1,0
9,37,-56,6,27,-71,-47,2,1,0
9,38,-56,6,27,60,173,2,1,0
9,39,-56,6,27,55,-78,2,1,0
9,40,-56,6,27,-71,27,2,1,0
9,41,-56,6,27,171,67,2,1,0
9,42,-56,6,27,-25,-100,2,1,0
9,43,-56,6,27,-28,80,2,1,0
9,44,-56,6,27,166,-89,2,1,0
10,0,-56,6,11,-109,-149,2,1,0
10,1,-56,6,11,141,-120,2,1,0
10,2,-56,6,11,124,132,2,1,0
10,3,-56,6,11,-123,137,2,1,0
10,4,-56,6,11,-148,-107,2,1,0
10,5,-56,6,11,111,-156,2,1,0
10,6,-56,6,11,162,99,2,1,0
10,7,-56,6,11,-83,172,2,1,0
10,8,-56,6,11,-46,180,2,1,0
10,9,-56,6,11,86,-52,2,1,0
10,10,-56,6,11,-81,-16,2,1,0
10,11,-56,6,11,117,144,2,1,0
10,12,-56,6,11,16,-100,2,1,0
10,13,-56,6,11,-62,54,2,1,0
10,14,-56,6,11,187,-23,2,1,0
10,15,-56,6,11,-66,-81,2,1,0
10,16,-56,6,11,7,75,2,1,0
10,17,-56,6,11,118,-145,2,1,0
10,18,-56,6,11,-104,-3,2,1,0
10,19,-56,6,11,60,53,2,1,0
10,20,-56,6,11,-52,-184,2,1,0
10,21,-56,6,11,-69,76,2,1,0
10,22,-56,6,11,80,-15,2,1,0
10,23,-56,6,11,-165,-77,2,1,0
10,24,-56,6,11,25,97,2,1,0
10,25,-56,6,11,34,-71,2,1,0
10,26,-56,6,11,-169,69,2,1,0
10,27,-56,6,11,98,36,2,1,0
10,28,-56,6,11,-37,-68,2,1,0
10,29,-56,6,11,-15,186,2,1,0
10,30,-56,6,11,94,-49,2,1,0
10,31,-56,6,11,-79,-24,2,1,0
10,32,-56,6,11,125,140,2,1,0
10,33,-56,6,11,27,-99,2,1,0
10,34,-56,6,11,-59,55,2,1,0
10,35,-56,6,11,185,3,2,1,0
10,36,-56,6,11,-71,-79,2,1,0
10,37,-56,6,11,-8,77,2,1,0
10,38,-56,6,11,127,-139,2,1,0
10,39,-56,6,11,-105,-7,2,1,0
10,40,-56,6,11,58,51,2,1,0
10,41,-56,6,11,-34,-182,2,1,0
10,42,-56,6,11,-67,78,2,1,0
10,43,-56,6,11,78,-12,2,1,0
10,44,-56,6,11,-168,-80,2,1,0
11,0,-56,6,32,142,-111,2,1,0
11,1,-56,6,32,120,141,2,1,0
11,2,-56,6,32,-139,112,2,1,0
11,3,-56,6,32,-117,-135,2,1,0
11,4,-56,6,32,136,-127,2,1,0
11,5,-56,6,32,131,115,2,1,0
11,6,-56,6,32,-115,143,2,1,0
11,7,-56,6,32,-149,-102,2,1,0
11,8,-56,6,32,-186,-23,2,1,0
11,9,-56,6,32,35,95,2,1,0
11,10,-56,6,32,30,-83,2,1,0
11,11,-56,6,32,-152,99,2,1,0
11,12,-56,6,32,86,54,2,1,0
11,13,-56,6,32,-41,-84,2,1,0
11,14,-56,6,32,-40,181,2,1,0
11,15,-56,6,32,99,-38,2,1,0
11,16,-56,6,32,-83,-28,2,1,0
11,17,-56,6,32,75,172,2,1,0
11,18,-56,6,32,48,-99,2,1,0
11,19,-56,6,32,-84,40,2,1,0
11,20,-56,6,32,179,48,2,1,0
11,21,-56,6,32,-30,-105,2,1,0
11,22,-56,6,32,-39,81,2,1,0
11,23,-56,6,32,171,-65,2,1,0
11,24,-56,6,32,-96,-41,2,1,0
11,25,-56,6,32,29,83,2,1,0
11,26,-56,6,32,73,-168,2,1,0
11,27,-56,6,32,-105,31,2,1,0
11,28,-56,6,32,77,35,2,1,0
11,29,-56,6,32,-75,-171,2,1,0
11,30,-56,6,32,-53,92,2,1,0
11,31,-56,6,32,84,-32,2,1,0
11,32,-56,6,32,-177,-59,2,1,0
11,33,-56,6,32,28,104,2,1,0
11,34,-56,6,32,34,-83,2,1,0
11,35,-56,6,32,-171,80,2,1,0
11,36,-56,6,32,97,48,2,1,0
11,37,-56,6,32,-26,-77,2,1,0
11,38,-56,6,32,-57,177,2,1,0
11,39,-56,6,32,102,-26,2,1,0
11,40,-56,6,32,-83,-41,2,1,0
11,41,-56,6,32,90,162,2,1,0
11,42,-56,6,32,48,-94,2,1,0
11,43,-56,6,32,-88,30,2,1,0
11,44,-56,6,32,164,69,2,1,0
12,0,-56,6,16,103,-149,2,1,0
12,1,-56,6,16,155,88,2,1,0
12,2,-56,6,16,-79,156,2,1,0
12,3,-56,6,16,-164,-60,2,1,0
12,4,-56,6,16,50,-169,2,1,0
12,5,-56,6,16,175,44,2,1,0
12,6,-56,6,16,-38,174,2,1,0
12,7,-56,6,16,-180,-31,2,1,0
12,8,-56,6,16,-181,-1,2,1,0
12,9,-56,6,16,76,76,2,1,0
12,10,-56,6,16,3,-91,2,1,0
12,11,-56,6,16,-139,125,2,1,0
12,12,-56,6,16,106,11,2,1,0
12,13,-56,6,16,-54,-67,2,1,0
12,14,-56,6,16,13,184,2,1,0
12,15,-56,6,16,82,-63,2,1,0
12,16,-56,6,16,-81,-8,2,1,0
12,17,-56,6,16,131,122,2,1,0
12,18,-56,6,16,5,-105,2,1,0
12,19,-56,6,16,-70,56,2,1,0
12,20,-56,6,16,187,-1,2,1,0
12,21,-56,6,16,-73,-85,2,1,0
12,22,-56,6,16,-6,90,2,1,0
12,23,-56,6,16,122,-136,2,1,0
12,24,-56,6,16,-108,-16,2,1,0
12,25,-56,6,16,54,68,2,1,0
12,26,-56,6,16,-7,-182,2,1,0
12,27,-56,6,16,-85,71,2,1,0
12,28,-56,6,16,91,3,2,1,0
12,29,-56,6,16,-128,-125,2,1,0
12,30,-56,6,16,-5,103,2,1,0
12,31,-56,6,16,72,-55,2,1,0
12,32,-56,6,16,-178,-1,2,1,0
12,33,-56,6,16,62,84,2,1,0
12,34,-56,6,16,9,-86,2,1,0
12,35,-56,6,16,-132,120,2,1,0
12,36,-56,6,16,104,19,2,1,0
12,37,-56,6,16,-54,-76,2,1,0
12,38,-56,6,16,1,176,2,1,0
12,39,-56,6,16,95,-50,2,1,0
12,40,-56,6,16,-94,-17,2,1,0
12,41,-56,6,16,121,135,2,1,0
12,42,-56,6,16,17,-102,2,1,0
12,43,-56,6,16,-65,58,2,1,0
12,44,-56,6,16,176,2,2,1,0
13,0,-56,6,0,-174,85,2,1,0
13,1,-56,6,0,-103,-161,2,1,0
13,2,-56,6,0,153,-105,2,1,0
13,3,-56,6,0,124,132,2,1,0
13,4,-56,6,0,-131,131,2,1,0
13,5,-56,6,0,-140,-116,2,1,0
13,6,-56,6,0,106,-153,2,1,0
13,7,-56,6,0,156,96,2,1,0
13,8,-56,6,0,185,39,2,1,0
13,9,-56,6,0,-40,-103,2,1,0
13,10,-56,6,0,-36,84,2,1,0
13,11,-56,6,0,166,-91,2,1,0
13,12,-56,6,0,-98,-54,2,1,0
13,13,-56,6,0,27,81,2,1,0
13,14,-56,6,0,53,-184,2,1,0
13,15,-56,6,0,-106,29,2,1,0
13,16,-56,6,0,76,37,2,1,0
13,17,-56,6,0,-70,-179,2,1,0
13,18,-56,6,0,-53,98,2,1,0
13,19,-56,6,0,84,-18,2,1,0
13,20,-56,6,0,-186,-40,2,1,0
13,21,-56,6,0,28,106,2,1,0
13,22,-56,6,0,32,-80,2,1,0
13,23,-56,6,0,-163,88,2,1,0
13,24,-56,6,0,100,53,2,1,0
13,25,-56,6,0,-22,-78,2,1,0
13,26,-56,6,0,-64,178,2,1,0
13,27,-56,6,0,109,-31,2,1,0
13,28,-56,6,0,-79,-43,2,1,0
13,29,-56,6,0,80,169,2,1,0
13,30,-56,6,0,47,-102,2,1,0
13,31,-56,6,0,-85,29,2,1,0
13,32,-56,6,0,173,58,2,1,0
13,33,-56,6,0,-30,-102,2,1,0
13,34,-56,6,0,-35,75,2,1,0
13,35,-56,6,0,167,-79,2,1,0
13,36,-56,6,0,-97,-55,2,1,0
13,37,-56,6,0,14,87,2,1,0
13,38,-56,6,0,78,-176,2,1,0
13,39,-56,6,0,-111,35,2,1,0
13,40,-56,6,0,76,42,2,1,0
13,41,-56,6,0,-84,-166,2,1,0
13,42,-56,6,0,-57,88,2,1,0
13,43,-56,6,0,87,-25,2,1,0
13,44,-56,6,0,-170,-62,2,1,0
14,0,-56,6,21,-41,180,2,1,0
14,1,-56,6,21,-186,-21,2,1,0
14,2,-56,6,21,30,-185,2,1,0
14,3,-56,6,21,188,12,2,1,0
